UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS
19f98530-25a6-42ca-ab9b-8b3dc9e5aa8e,Anabasis.1.en.txt,Euphrates river,char-offset:32429,PLACE,http://geo-kima.org/place/1412,Euphrates River,,,,,VERIFIED,,
eb8367df-f1bb-4dea-9acc-3d4ffb3be9ca,Anabasis.1.en.txt,Thapsacus,char-offset:33826,PLACE,http://pleiades.stoa.org/places/674270,Thapsacus,-0550/0640,31.5,44.5,unlocated,VERIFIED,,
3dcd0d5a-0d46-4fb9-b0ce-425663ad9960,Anabasis.1.en.txt,Syria,char-offset:34218,PLACE,http://pleiades.stoa.org/places/1306,Syria,,37.5,37.5,unknown,VERIFIED,,
2e10cfdc-d6c6-4378-9415-2c0e693824b0,Anabasis.1.en.txt,Araxes,char-offset:34278,PLACE,http://pleiades.stoa.org/places/884118,Araxes (river),-0550/0640,38.5,46.5,river,VERIFIED,,
a4140c48-63b0-455e-b063-9c9016f49200,Anabasis.1.en.txt,Arabia,char-offset:34442,PLACE,http://pleiades.stoa.org/places/912809,Arabia,-0750/0640,29.5,45.5,region,VERIFIED,,
6c709395-a40e-45ab-8031-739e7cdf82c0,Anabasis.1.en.txt,Euphrates,char-offset:34462,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,,
fe873ae0-df18-499b-8f32-4e7ce1e06763,Anabasis.1.en.txt,Mascas,char-offset:35766,PLACE,http://geo-kima.org/place/4883,Khabur River (Turkey and Syria),,,,,VERIFIED,,
062435e4-ab77-44f8-8d34-b9dc7ee5a0af,Anabasis.1.en.txt,Corsote,char-offset:35855,PLACE,http://pleiades.stoa.org/places/897786,Korsote,-1000/-0330,,,"unlocated,settlement",VERIFIED,,
7192d91f-b08e-403a-b8e6-2bb37555b439,Anabasis.1.en.txt,Mascas,char-offset:35893,PLACE,http://geo-kima.org/place/4883,Khabur River (Turkey and Syria),,,,,VERIFIED,,
850705ca-b7b9-465a-a461-5bc99b581e2a,Anabasis.1.en.txt,Euphrates river,char-offset:36053,PLACE,http://geo-kima.org/place/1412,Euphrates River,,,,,VERIFIED,,
27b224a8-d91c-4024-a7cd-71cdb2f5a598,Anabasis.1.en.txt,Pylae,char-offset:36098,PLACE,http://geo-kima.org/place/3097,Pylai (Extinct city),,,,,VERIFIED,,
d30ae2b4-5337-4088-ab1a-f6c7af0a46a9,Anabasis.1.en.txt,Babylon,char-offset:36413,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,
1ad36279-e482-4823-8c8a-cc1b68ac3d5e,Anabasis.1.en.txt,Persian,char-offset:37372,PLACE,http://geo-kima.org/place/7639,Iran,,,,,VERIFIED,,
3792b74c-06f5-4508-bcc0-c8c9eee943a1,Anabasis.1.en.txt,Euphrates river,char-offset:38695,PLACE,http://geo-kima.org/place/1412,Euphrates River,,,,,VERIFIED,,
cb372ebe-219d-40f2-80fb-f748d8391462,Anabasis.1.en.txt,Charmande,char-offset:38787,PLACE,http://pleiades.stoa.org/places/897753,Charmande,-0550/-0330,,,unlocated,VERIFIED,,
5ae6547c-47ff-41ae-9dda-91ab3234b375,Anabasis.1.en.txt,Sardis,char-offset:44254,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
6ffbf76f-7810-42ea-87fe-44afd2742c92,Anabasis.1.en.txt,Babylonia,char-offset:46783,PLACE,http://pleiades.stoa.org/places/912816,Babylonia,-1600/0640,32.5,44.5,"region,province",VERIFIED,,
ed1814b5-f114-4849-8db1-43f22b68afea,Anabasis.1.en.txt,Greece,char-offset:47508,PLACE,http://sws.geonames.org/390903,Greece,,39.04697922,22.97947876,,VERIFIED,,
34c9e28b-eaf2-4b8b-be80-e72946efd1be,Anabasis.1.en.txt,Greece,char-offset:49603,PLACE,http://sws.geonames.org/390903,Greece,,39.04697922,22.97947876,,VERIFIED,,
bf457189-2af8-44e8-8b99-9973031537fb,Anabasis.1.en.txt,Media,char-offset:51964,PLACE,http://pleiades.stoa.org/places/903080,Media/Mad(aya),-0750/0640,34.5,46.5,region,VERIFIED,,
24688f2b-b8d8-4e5c-88c9-8ab95eee3f8b,Anabasis.1.en.txt,Tigris,char-offset:52020,PLACE,http://pleiades.stoa.org/places/912964,Tigris/Diglitus (river),-18000/2000,34.52908255,44.7946783,river,VERIFIED,,
bb4472de-430a-490b-a47b-2acff77ad3b4,Anabasis.1.en.txt,Euphrates,char-offset:52160,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,,
2298de1e-44c3-4970-b630-4854be35348c,Anabasis.1.en.txt,Euphrates,char-offset:52247,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,,
503713ab-2685-4e3c-8463-f010c1895205,Anabasis.1.en.txt,Ambraciot,char-offset:52798,PLACE,http://pleiades.stoa.org/places/530794,"Ambracia|Ambracus|Ambracus, Ambracus|Ambrakia/Ambracia, Arta",-0750/0300,39.04107,20.95316,settlement,VERIFIED,,
004e9ad1-ad62-49cf-b566-700fe246d0e7,Anabasis.1.en.txt,Persian,char-offset:53898,PLACE,http://geo-kima.org/place/7639,Iran,,,,,VERIFIED,,
a532c107-dc60-40bc-8bd9-b928f30aec3a,Anabasis.1.en.txt,Euphrates,char-offset:54673,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,,
de019a0d-d216-470b-8d57-d21fdc56d006,Anabasis.1.en.txt,Paphlagonian,char-offset:54833,PLACE,http://pleiades.stoa.org/places/845034,Paphlagonia (region),-0750/0640,41.44846297,33.23855022,region,VERIFIED,,
93ff8c80-a741-4e9c-9d4f-f7f75ec43563,Anabasis.1.en.txt,Egyptians,char-offset:56220,PLACE,http://pleiades.stoa.org/places/981503,Ancient Egypt (region),-1000/0640,19.21140877,30.56732963,region,VERIFIED,,
af0ddaad-404f-47fc-927c-916c0d6089c6,Anabasis.1.en.txt,Persian,char-offset:60552,PLACE,http://geo-kima.org/place/7639,Iran,,,,,VERIFIED,,
8af3aff5-4e21-43fb-84eb-d5351615aa3e,Anabasis.1.en.txt,Lydia,char-offset:64750,PLACE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,-0750/0640,38.62477125,27.9632845,region,VERIFIED,,
3f81ee98-c7f2-473d-8d23-85a29858ef03,Anabasis.1.en.txt,Phrygia,char-offset:64765,PLACE,http://pleiades.stoa.org/places/609502,Phrygia,-0750/0640,38.75,29.75,region,VERIFIED,,
00b5dd44-79d4-4b93-a2dd-d1b24e198478,Anabasis.1.en.txt,Cappadocia,char-offset:64778,PLACE,http://pleiades.stoa.org/places/991402,Cappadocia,,37.5,37.5,province,VERIFIED,,
b49a31d4-e075-45e5-bb4f-13b4cf49569e,Anabasis.1.en.txt,Miletus,char-offset:65538,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
7e98ee74-0715-4981-a88b-2f4a570f2689,Anabasis.1.en.txt,Milesians,char-offset:65572,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
7fddc5ae-2f46-4d66-86e1-67e0bede6510,Anabasis.1.en.txt,Pisidians,char-offset:66986,PLACE,http://pleiades.stoa.org/places/639060,Pisidia,-0550/0640,37.25,30.75,region,VERIFIED,,
12948896-c98c-43bc-ab61-616a801fc358,Anabasis.1.en.txt,Milesian,char-offset:72960,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
a20b6eaa-f843-4727-9156-ab806f1f9be0,Anabasis.1.en.txt,Syracusan,char-offset:77090,PLACE,http://pleiades.stoa.org/places/462503,"Syracusae/Syrakousai|Syracusae/Syrakousai, Siracusa|Siracusa",-0750/2100,37.05963,15.29382,settlement,VERIFIED,,
8df1399d-2984-4800-b3b9-9143770d2b88,Anabasis.1.en.txt,Parrhasia,char-offset:614,PLACE,http://pleiades.stoa.org/places/570564,Parrasia,-0550/-0330,37.25,22.25,unknown,VERIFIED,,
ec2c7841-1a56-47fe-b0b7-ff98850be5f2,Anabasis.1.en.txt,Miletus,char-offset:2175,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
eded29c3-8f08-4520-8879-48f64bbfbeb2,Anabasis.1.en.txt,Miletus,char-offset:2238,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
2d361ec2-663d-43c5-9021-7a2435ea8118,Anabasis.1.en.txt,Miletus,char-offset:2507,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
f62375ae-2d5f-4017-9694-5122d4a706b6,Anabasis.1.en.txt,Chersonese,char-offset:3333,PLACE,http://pleiades.stoa.org/places/501411,"Elaious|Elaious, 3 miles E Tekke Burnu",-0750/-0330,40.051661,26.220385,settlement,VERIFIED,,
9554c0d8-6cd2-420d-a19e-599f4cdff446,Anabasis.1.en.txt,Abydus,char-offset:3362,PLACE,http://sws.geonames.org/749780,Çanakkale,,40.15552,26.41271,,VERIFIED,,
cfaabeb4-032b-4e11-8482-4b64122db972,Anabasis.1.en.txt,Chersonese,char-offset:3608,PLACE,http://pleiades.stoa.org/places/501411,"Elaious|Elaious, 3 miles E Tekke Burnu",-0750/-0330,40.051661,26.220385,settlement,VERIFIED,,
b84e9bf4-3748-47dd-ae4b-d29b7418655e,Anabasis.1.en.txt,Hellespont,char-offset:3706,PLACE,http://sws.geonames.org/749780,Çanakkale,,40.15552,26.41271,,VERIFIED,,
dc8d9911-8023-4ce5-be98-40dbd7e510e7,Anabasis.1.en.txt,Thessaly,char-offset:4398,PLACE,http://sws.geonames.org/6697809,Thessaly,,39.51468942,22.20440701,,VERIFIED,,
1363f5d2-ed67-49d8-b42d-24c7d6375e91,Anabasis.1.en.txt,Sardis,char-offset:6042,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
97555370-d29c-474c-85c7-6fdae6ccde11,Anabasis.1.en.txt,Sardis,char-offset:6080,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
1f6e08d2-a143-41d5-b839-23654f2db66b,Anabasis.1.en.txt,Sardis,char-offset:6601,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
74eb779a-117f-47f7-b3ac-f2bba2b68262,Anabasis.1.en.txt,Tissaphernes,char-offset:6904,PLACE,,,,,,,UNVERIFIED,Persian,https://en.wikipedia.org/wiki/Tissaphernes
3e4dd50e-bf4e-4b9e-8742-6b3c6afe804b,Anabasis.1.en.txt,Sardis,char-offset:7013,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
e61a5628-f029-4222-abaf-8e7883b7da78,Anabasis.1.en.txt,Lydia,char-offset:7077,PLACE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,-0750/0640,38.62477125,27.9632845,region,VERIFIED,,
b0e08b50-37f5-464d-9256-edc91e1d7e66,Anabasis.1.en.txt,Phrygia,char-offset:7306,PLACE,http://pleiades.stoa.org/places/981543,Phrygia,,37.5,32.5,province,VERIFIED,,
1c1bd3d6-6526-421b-82cd-9ffdbc617d67,Anabasis.1.en.txt,Celaenae,char-offset:7640,PLACE,http://pleiades.stoa.org/places/638751,"Apamea/Kelainai/Kibotos|Apamea/Kelainai/Kibotos, Dinar, Afyonkarahisar",-0550/0640,38.07289,30.17353,"settlement-modern,settlement",VERIFIED,,
0942eb55-c535-4287-ad75-3c29602253e7,Anabasis.1.en.txt,Phrygia,char-offset:7671,PLACE,http://pleiades.stoa.org/places/981543,Phrygia,,37.5,32.5,province,VERIFIED,,
f997f14a-4f91-4faf-897b-c8c64f70f13e,Anabasis.1.en.txt,Celaenae,char-offset:7988,PLACE,http://pleiades.stoa.org/places/638751,"Apamea/Kelainai/Kibotos|Apamea/Kelainai/Kibotos, Dinar, Afyonkarahisar",-0550/0640,38.07289,30.17353,"settlement-modern,settlement",VERIFIED,,
71d21898-b83c-48b4-b38a-4408ba71a869,Anabasis.1.en.txt,Celaenae,char-offset:8057,PLACE,http://pleiades.stoa.org/places/638751,"Apamea/Kelainai/Kibotos|Apamea/Kelainai/Kibotos, Dinar, Afyonkarahisar",-0550/0640,38.07289,30.17353,"settlement-modern,settlement",VERIFIED,,
95a0db7f-387c-496a-94fd-70a5583c314c,Anabasis.1.en.txt,Acropolis,char-offset:8118,PLACE,http://dare.ht.lu.se/places/25113,"Acropolis, Athens",,37.971421,23.726166,,UNVERIFIED,,
8bbc6251-182f-4eba-9bc2-072c1a350ba6,Anabasis.1.en.txt,Marsyas,char-offset:8152,PLACE,http://pleiades.stoa.org/places/638986,Marsyas (river),-0550/0300,38.25,30.25,river,VERIFIED,,
cd8646d2-f75a-4fdd-87e0-918efd99663b,Anabasis.1.en.txt,Marsyas,char-offset:8171,PLACE,http://pleiades.stoa.org/places/638986,Marsyas (river),-0550/0300,38.25,30.25,river,VERIFIED,,
4780734c-799d-48c8-93fe-84e827f64610,Anabasis.1.en.txt,Greece,char-offset:8602,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,,
fc201bf6-9685-4cec-9db4-ff67ee56a3dd,Anabasis.1.en.txt,Celaenae,char-offset:8703,PLACE,http://pleiades.stoa.org/places/638751,"Apamea/Kelainai/Kibotos|Apamea/Kelainai/Kibotos, Dinar, Afyonkarahisar",-0550/0640,38.07289,30.17353,"settlement-modern,settlement",VERIFIED,,
6d1c55f4-0ba8-4cb4-a232-626514d28bf1,Anabasis.1.en.txt,Peltae,char-offset:9233,PLACE,,,,,,,NOT_IDENTIFIABLE,,
1793e7c4-e687-4dac-b120-70a327a1f24e,Anabasis.1.en.txt,Mysia,char-offset:9616,PLACE,http://pleiades.stoa.org/places/511328,Mysia,-0750/-0330,40.25,27.75,labeled feature,VERIFIED,,
59c1fd48-f733-4492-8baf-a749f0b04941,Anabasis.1.en.txt,Thymbrium,char-offset:10483,PLACE,,,,,,,NOT_IDENTIFIABLE,,
ee229f8e-7be1-47cd-bb01-cf7cc31d4f87,Anabasis.1.en.txt,Midas,char-offset:10549,PLACE,http://dare.ht.lu.se/places/30934,Yazılıkaya|Yazılıkaya “Midas City”,-0750/-0030,39.206839,30.713887,"sanctuary,settlement,monument",VERIFIED,,
be1e0ef5-dede-41b9-b669-4a35084ed726,Anabasis.1.en.txt,Tyriaeum,char-offset:10740,PLACE,http://sws.geonames.org/311553,Ilgın,,38.27917,31.91389,,VERIFIED,,
e854385c-9640-448b-9f23-60ca3be6b726,Anabasis.1.en.txt,Phrygia,char-offset:12724,PLACE,http://pleiades.stoa.org/places/981543,Phrygia,,37.5,32.5,province,VERIFIED,,
fd7f1aa2-e97b-405e-b2a8-53cc41fe9246,Anabasis.1.en.txt,Lycaonia,char-offset:12789,PLACE,http://pleiades.stoa.org/places/982262,Lycaonia,-0030/0300,37.5,32.5,province,UNVERIFIED,,
08723691-2429-4905-9c04-0ac1f96d2b4a,Anabasis.1.en.txt,Cilicia,char-offset:12982,PLACE,http://pleiades.stoa.org/places/658440,Cilicia,-0550/0640,36.25,33.25,region,VERIFIED,,
32f271e5-a4e8-4cff-9449-336df836180f,Anabasis.1.en.txt,Cappadocia,char-offset:13142,PLACE,http://pleiades.stoa.org/places/991402,Cappadocia,,37.5,37.5,province,VERIFIED,,
f4dfa4a0-1779-445b-b3cc-2779ff1fee7e,Anabasis.1.en.txt,Dana,char-offset:13192,PLACE,http://pleiades.stoa.org/places/648802,"Tynna/Dana?|Tynna/Dana?, Zeyve, Porsuk",-0750/0300,37.520926,34.564162,station,VERIFIED,,
19f9ff64-ff3f-4ebc-b3ea-a2ce5c02ea79,Anabasis.1.en.txt,Cilicia,char-offset:13952,PLACE,http://pleiades.stoa.org/places/658440,Cilicia,-0550/0640,36.25,33.25,region,VERIFIED,,
c6263ea3-1604-4bf8-b911-251a592ce440,Anabasis.1.en.txt,Ionia,char-offset:14134,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857286,27.36601213,region,VERIFIED,,
021308a0-baf2-49b0-bd9b-2e9dc01d403c,Anabasis.1.en.txt,Cilicia,char-offset:14143,PLACE,http://pleiades.stoa.org/places/658440,Cilicia,-0550/0640,36.25,33.25,region,VERIFIED,,
262f46ca-db05-45a9-acbc-b84d912f002b,Anabasis.1.en.txt,Tarsus,char-offset:14686,PLACE,http://dare.ht.lu.se/places/21245,"Tarsus/Antiochia ad Cydnum|Tarsus/Antiochia ad Cydnum, Gözlü Kule",-1750/2000,36.91242,34.89592,settlement,VERIFIED,,
4c415a08-1b4a-478f-a41c-5e281c150a28,Anabasis.1.en.txt,Cilicia,char-offset:14727,PLACE,http://pleiades.stoa.org/places/658440,Cilicia,-0550/0640,36.25,33.25,region,VERIFIED,,
aa4d2abd-f8cc-46bb-8cb1-02669fb69499,Anabasis.1.en.txt,Syennesis,char-offset:14756,PLACE,,,,,,,UNVERIFIED,,
d7514f27-59f0-4a8a-96ca-c7301ac74632,Anabasis.1.en.txt,Tarsus,char-offset:15191,PLACE,http://dare.ht.lu.se/places/21245,"Tarsus/Antiochia ad Cydnum|Tarsus/Antiochia ad Cydnum, Gözlü Kule",-1750/2000,36.91242,34.89592,settlement,VERIFIED,,
525e21e2-24d9-458c-a929-5c4b0edadfd9,Anabasis.1.en.txt,Tarsus,char-offset:15673,PLACE,http://dare.ht.lu.se/places/21245,"Tarsus/Antiochia ad Cydnum|Tarsus/Antiochia ad Cydnum, Gözlü Kule",-1750/2000,36.91242,34.89592,settlement,VERIFIED,,
e25549d1-d3d4-4563-92fa-3aa05606b0d4,Anabasis.1.en.txt,Tarsus,char-offset:16640,PLACE,http://dare.ht.lu.se/places/21245,"Tarsus/Antiochia ad Cydnum|Tarsus/Antiochia ad Cydnum, Gözlü Kule",-1750/2000,36.91242,34.89592,settlement,VERIFIED,,
81459d66-0a01-4d66-b2b0-c3fa5f432dc0,Anabasis.1.en.txt,Greece,char-offset:17699,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,,
ba191b24-39c2-448f-ae86-045709c38385,Anabasis.1.en.txt,Chersonese,char-offset:17778,PLACE,http://pleiades.stoa.org/places/501411,"Elaious|Elaious, 3 miles E Tekke Burnu",-0750/-0330,40.051661,26.220385,settlement,VERIFIED,,
d19968c1-c285-4ad6-b189-9fb766db5afe,Anabasis.1.en.txt,Clearchus,char-offset:21316,PLACE,,,,,,,UNVERIFIED,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
1ea497d3-edb0-4ad6-9346-b2549f585ef3,Anabasis.1.en.txt,Greece,char-offset:21493,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,,
f5ce9149-eb48-46fc-bae7-c3ce80951210,Anabasis.1.en.txt,Euphrates,char-offset:24721,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,#River,
4062e7f3-78a7-4c10-bdb1-06cb0d51b20f,Anabasis.1.en.txt,Cilicia,char-offset:25793,PLACE,http://pleiades.stoa.org/places/658440,Cilicia,-0550/0640,36.25,33.25,region,VERIFIED,,
eacf5101-80f2-440f-81d1-55fd2f2789a4,Anabasis.1.en.txt,Ephesus,char-offset:26064,PLACE,http://pleiades.stoa.org/places/599612,"Ephesus/Arsinoe(ia)|Ephesos/Ephesus/Arsinoeia/Arsinoe, Efes, Selçuk",-1200/2000,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex",VERIFIED,,
eed8890d-8f14-478f-aabe-d74b65c52f86,Anabasis.1.en.txt,Miletus,char-offset:26240,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
90806a99-8ccb-4dff-bb32-207965afef26,Anabasis.1.en.txt,Lacedaemonian,char-offset:26376,PLACE,,,,,,,UNVERIFIED,,
cc14213f-475e-4a8e-aa50-1134da6bbb83,Anabasis.1.en.txt,Cilicia,char-offset:26889,PLACE,http://pleiades.stoa.org/places/658440,Cilicia,-0550/0640,36.25,33.25,region,VERIFIED,,
3191ee99-bcdf-47f2-9624-2b338d6f6b3f,Anabasis.1.en.txt,Syria,char-offset:26901,PLACE,http://pleiades.stoa.org/places/1306,Syria,,37.5,37.5,unknown,VERIFIED,,
b5dea8d2-6898-4850-ac0c-24efd12e99c9,Anabasis.1.en.txt,Cilicia,char-offset:27897,PLACE,http://pleiades.stoa.org/places/658440,Cilicia,-0550/0640,36.25,33.25,region,VERIFIED,,
a2f3b69c-074e-4b37-80eb-4ccfae04468c,Anabasis.1.en.txt,Myriandus,char-offset:28108,PLACE,,,,,,,NOT_IDENTIFIABLE,,
c0071f21-34a5-4bd9-9380-bb6f4c5252fe,Anabasis.1.en.txt,Greece,char-offset:28580,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,,
e4c058c7-7610-4e53-a95c-9cc8443dc423,Anabasis.1.en.txt,Tralles,char-offset:29638,PLACE,http://pleiades.stoa.org/places/599987,"Tralles/Dia/Seleuceia ad Maeandrum/Kaisareia|Tralles/Dia/Seleuceia ad Maeandrum/Kaisareia, Aydın",-0550/0640,37.859752,27.833862,"theatre,settlement",UNVERIFIED,,
82bc0e3b-dfcd-41de-90cb-ebfb31d314fe,Anabasis.1.en.txt,Parysatis,char-offset:30318,PLACE,,,,,,,UNVERIFIED,Persia,Wife of Darius I and illegitimate daughter of Artaxerxeshttps://en.wikipedia.org/wiki/Parysatis|Wife of Darius I and illegitimate daughter of Artaxerxes; https://en.wikipedia.org/wiki/Parysatis
d8d8ba26-1203-4d6e-8a14-416b1259bfd6,Anabasis.1.en.txt,Dardas,char-offset:30460,PLACE,http://pleiades.stoa.org/places/658451,Dardas (river),-0550/-0330,36.25,37.75,river,VERIFIED,#River,
e80e22a8-40c8-41bf-8224-c0d46798f5a4,Anabasis.1.en.txt,Belesys,char-offset:30532,PLACE,,,,,,,UNVERIFIED,,
a67047cf-f815-4979-acbf-d69cd79921a8,Anabasis.1.en.txt,Syria,char-offset:30559,PLACE,http://pleiades.stoa.org/places/1306,Syria,,37.5,37.5,unknown,VERIFIED,,
1c0979a2-30f1-473a-98f1-2feb0024779b,Anabasis.1.en.txt,Euphrates,char-offset:30760,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,#River,
6f3eb35c-2f24-44f6-a0dd-e18fdc0e74d2,Anabasis.1.en.txt,Babylon,char-offset:31005,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,
72b15369-3715-4bdf-9138-f133029abe89,Anabasis.1.en.txt,Babylon,char-offset:31774,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,
a681af08-d195-4de1-ab4a-48f7001d512c,Anabasis.1.en.txt,Ionia,char-offset:31840,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857286,27.36601213,region,VERIFIED,,
7b1f19d4-4b2d-49e7-b626-3f59868ab914,Anabasis.1.en.txt,Euphrates,char-offset:32429,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,#River,
be3d4c8d-2019-437c-bd16-bb3a7c598d99,Anabasis.1.en.txt,Thapsacus,char-offset:33826,PLACE,http://pleiades.stoa.org/places/674270,Thapsacus,-0550/0640,31.5,44.5,unlocated,VERIFIED,,
0af79a7a-1b74-45be-a4e4-c63611954cc6,Anabasis.1.en.txt,Syria,char-offset:34218,PLACE,http://pleiades.stoa.org/places/1306,Syria,,37.5,37.5,unknown,VERIFIED,,
bdb278ea-7a72-4070-bb29-a0b59c63c8e1,Anabasis.1.en.txt,Araxes,char-offset:34278,PLACE,http://pleiades.stoa.org/places/884118,Araxes (river),-0550/0640,38.5,46.5,river,VERIFIED,#River,
281ddf3e-f6d8-4b22-bf8c-856de456edcf,Anabasis.1.en.txt,Arabia,char-offset:34442,PLACE,http://pleiades.stoa.org/places/912809,Arabia,-0750/0640,29.5,45.5,region,VERIFIED,,
94535117-a8bb-4e5a-ad60-6a2af947d4cc,Anabasis.1.en.txt,Euphrates,char-offset:34462,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,#River,
22b3db2f-28d8-4228-961e-c80198efec6f,Anabasis.1.en.txt,Mascas,char-offset:35766,PLACE,http://pleiades.stoa.org/places/893928,Aborras/Chaboras (river),-6200/2000,36.67647059,40.14705882,"settlement,river",VERIFIED,,"Reference: Waterfield,
Robin. Xenophon's
retreat: Greece, Persia, and the end of the Golden Age.
Cambridge, Massachusetts: Harvard University Press, 2006."
b233f6ed-b38e-4fd7-884c-bb98228738d2,Anabasis.1.en.txt,Euphrates,char-offset:36053,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,#River,
c0b23386-81f1-4a17-ac84-da14a17b9bc3,Anabasis.1.en.txt,Pylae,char-offset:36098,PLACE,,,,,,,NOT_IDENTIFIABLE,,
0940a863-7d0b-4901-8242-0e2e229439a6,Anabasis.1.en.txt,Babylon,char-offset:36413,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,
2ce97d77-1e12-457c-811b-81ca86cc4e12,Anabasis.1.en.txt,Euphrates,char-offset:38695,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,#River,
0f9f9a06-f7c4-4048-bd28-e57d85434866,Anabasis.1.en.txt,Orontas,char-offset:44027,PLACE,,,,,,,UNVERIFIED,,
14dd0f18-538b-41b4-a1ab-bcbcf7a0ae0e,Anabasis.1.en.txt,Sardis,char-offset:44254,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
